OrderNumber,EventStartTime,EventName,TicketType,OrganizationCategoryName,OrganizationName,OrganizationZipCode,OrganizationState,Quantity,OrganizationCity,School District,School Type,school_id,school_code,school_name,principal_name,sector,network,network_from_pdf,city_council_district,grades_served,admission_category,report_type,enrollment_oct1,students_served_full_year,pct_american_indian,pct_asian,pct_black,pct_hispanic,pct_multiracial,pct_pacific_islander,pct_white,pct_iep,pct_english_learners,pct_economically_disadvantaged,student_attendance_2324,teacher_attendance_2324,pct_attend_95plus,pct_attend_90plus,dropouts_2324,graduation_rate_2324,keystone_algebra_2324,keystone_biology_2324,keystone_literature_2324,pssa_grade3_reading,pssa_grade3_8_reading,pssa_grade3_math,pssa_grade3_8_math,pssa_science,nocti_2324,pdf_url
101682686,1/21/2025,Gallery Lessons,Adult,PreK-12 Free,OSP Olney School,19120-3246,Philadelphia,-3,PA,Philadelphia City SD,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101682686,1/23/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,OSP Olney School,19120-3246,Philadelphia,-2,PA,Philadelphia City SD,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101682686,1/24/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,OSP Olney School,19120-3246,Philadelphia,-2,PA,Philadelphia City SD,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101683321,3/31/2025,Gallery Lessons,Adult + Self Guided + Special Exhibition,PreK-12,Conestoga SHS,19312-1260,Berwyn,4,PA,Tredyffrin/Easttown SD,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101683322,4/7/2025,Gallery Lessons,Adult + Self Guided + Special Exhibition,PreK-12,Conestoga SHS,19312-1260,Berwyn,-1,PA,Tredyffrin/Easttown SD,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101683324,11/12/2024,Gallery Lessons,3rd Grade Student Partner + Special Exhibition,PreK-12 Free,Eliza B. Kirkbride School,19147-6410,Philadelphia,1,PA,Philadelphia City SD,Public,2580,2580,Eliza B. Kirkbride School,"Rebecca Julien
Sector District",District,Network 2,Network 2,District 1,K-8,Catchment,High School,476,518.0,0.0,23.1,4.8,53.2,4.4,0.0,14.5,17.0,48.5,73.3,86.3,81.6,61.4,86.3,0.0,,,,,42.9,41.1,34.7,29.8,55.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2580%5D_SP_SPREE_SPOTlight.pdf
101683324,11/14/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Eliza B. Kirkbride School,19147-6410,Philadelphia,4,PA,Philadelphia City SD,Public,2580,2580,Eliza B. Kirkbride School,"Rebecca Julien
Sector District",District,Network 2,Network 2,District 1,K-8,Catchment,High School,476,518.0,0.0,23.1,4.8,53.2,4.4,0.0,14.5,17.0,48.5,73.3,86.3,81.6,61.4,86.3,0.0,,,,,42.9,41.1,34.7,29.8,55.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2580%5D_SP_SPREE_SPOTlight.pdf
101683324,11/15/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Eliza B. Kirkbride School,19147-6410,Philadelphia,4,PA,Philadelphia City SD,Public,2580,2580,Eliza B. Kirkbride School,"Rebecca Julien
Sector District",District,Network 2,Network 2,District 1,K-8,Catchment,High School,476,518.0,0.0,23.1,4.8,53.2,4.4,0.0,14.5,17.0,48.5,73.3,86.3,81.6,61.4,86.3,0.0,,,,,42.9,41.1,34.7,29.8,55.3,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2580%5D_SP_SPREE_SPOTlight.pdf
101683326,11/19/2024,Gallery Lessons,3rd Grade Student Partner + Special Exhibition,PreK-12 Free,John Moffet School,19122,Philadelphia,-7,Pennsylvania,Philadelphia City SD,Public,5370,5370,John Moffet School,"Rodney Johnson
Sector District",District,Network 4,Network 4,District 7,K-5,Catchment,High School,224,233.0,0.0,3.6,25.0,43.3,5.4,0.5,22.3,24.1,14.7,74.1,72.1,87.0,42.9,72.1,23.0,,,,,60.6,40.8,39.4,32.0,61.8,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B5370%5D_SP_SPREE_SPOTlight.pdf
101683326,11/21/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,John Moffet School,19122,Philadelphia,3,Pennsylvania,Philadelphia City SD,Public,5370,5370,John Moffet School,"Rodney Johnson
Sector District",District,Network 4,Network 4,District 7,K-5,Catchment,High School,224,233.0,0.0,3.6,25.0,43.3,5.4,0.5,22.3,24.1,14.7,74.1,72.1,87.0,42.9,72.1,23.0,,,,,60.6,40.8,39.4,32.0,61.8,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B5370%5D_SP_SPREE_SPOTlight.pdf
101683326,11/22/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,John Moffet School,19122,Philadelphia,3,Pennsylvania,Philadelphia City SD,Public,5370,5370,John Moffet School,"Rodney Johnson
Sector District",District,Network 4,Network 4,District 7,K-5,Catchment,High School,224,233.0,0.0,3.6,25.0,43.3,5.4,0.5,22.3,24.1,14.7,74.1,72.1,87.0,42.9,72.1,23.0,,,,,60.6,40.8,39.4,32.0,61.8,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B5370%5D_SP_SPREE_SPOTlight.pdf
101683327,2/11/2025,Gallery Lessons,3rd Grade Student Partner,PreK-12 Free,Christopher Columbus CS,19147-3808,Philadelphia,3,PA,Unaffiliated,Charter,3306,3306,Christopher Columbus Charter School,"Charles Moore
Sector Charter",Charter,Charters,Charters,District 1,K-8,Citywide,High School,833,844.0,0.2,14.9,17.5,9.6,11.0,0.0,46.7,21.3,10.7,29.5,73.7,,46.7,73.7,0.0,,,,,59.3,63.8,45.7,38.8,73.9,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B3306%5D_SP_SPREE_SPOTlight.pdf
101683327,2/13/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Christopher Columbus CS,19147-3808,Philadelphia,4,PA,Unaffiliated,Charter,3306,3306,Christopher Columbus Charter School,"Charles Moore
Sector Charter",Charter,Charters,Charters,District 1,K-8,Citywide,High School,833,844.0,0.2,14.9,17.5,9.6,11.0,0.0,46.7,21.3,10.7,29.5,73.7,,46.7,73.7,0.0,,,,,59.3,63.8,45.7,38.8,73.9,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B3306%5D_SP_SPREE_SPOTlight.pdf
101683327,2/6/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Christopher Columbus CS,19147-3808,Philadelphia,4,PA,Unaffiliated,Charter,3306,3306,Christopher Columbus Charter School,"Charles Moore
Sector Charter",Charter,Charters,Charters,District 1,K-8,Citywide,High School,833,844.0,0.2,14.9,17.5,9.6,11.0,0.0,46.7,21.3,10.7,29.5,73.7,,46.7,73.7,0.0,,,,,59.3,63.8,45.7,38.8,73.9,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B3306%5D_SP_SPREE_SPOTlight.pdf
101685301,3/31/2025,Gallery Lessons,Adult,PreK-12,Conestoga SHS,19312-1260,Berwyn,4,PA,Tredyffrin/Easttown SD,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101685302,12/9/2024,Gallery Lessons,Adult,PreK-12 Free,Central High School,,,3,,Philadelphia City SD,Public,6010,6010,Central High School,"Katharine Davis
Sector District",District,Network 15,Network 15,District 8,9-12,Criteria,High School,2288,2291.0,0.2,36.2,21.6,10.1,4.2,0.1,27.6,2.0,2.8,55.8,90.2,92.7,70.0,90.2,2.0,99.3,89.5,88.4,98.4,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6010%5D_SP_SPREE_SPOTlight.pdf
101685303,12/2/2024,Gallery Lessons,Adult,PreK-12 Free,Arts Academy at Benjamin Rush,19154-3516,Philadelphia,4,PA,Philadelphia City SD,Public,8040,8040,Arts Academy at Rush High School,"Latoyia Bailey
Sector District",District,Network 15,Network 15,District 10,9-12,Criteria,High School,583,591.0,0.0,8.8,23.2,19.7,6.4,0.5,41.5,8.1,5.3,52.8,76.3,87.5,45.4,76.3,1.0,99.3,49.6,60.6,80.3,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8040%5D_SP_SPREE_SPOTlight.pdf
101685401,11/19/2024,Gallery Lessons,Adult,PreK-12 Free,John Moffet School,19122,Philadelphia,8,Pennsylvania,Philadelphia City SD,Public,5370,5370,John Moffet School,"Rodney Johnson
Sector District",District,Network 4,Network 4,District 7,K-5,Catchment,High School,224,233.0,0.0,3.6,25.0,43.3,5.4,0.5,22.3,24.1,14.7,74.1,72.1,87.0,42.9,72.1,23.0,,,,,60.6,40.8,39.4,32.0,61.8,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B5370%5D_SP_SPREE_SPOTlight.pdf
101685401,11/21/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,John Moffet School,19122,Philadelphia,3,Pennsylvania,Philadelphia City SD,Public,5370,5370,John Moffet School,"Rodney Johnson
Sector District",District,Network 4,Network 4,District 7,K-5,Catchment,High School,224,233.0,0.0,3.6,25.0,43.3,5.4,0.5,22.3,24.1,14.7,74.1,72.1,87.0,42.9,72.1,23.0,,,,,60.6,40.8,39.4,32.0,61.8,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B5370%5D_SP_SPREE_SPOTlight.pdf
101685401,11/22/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,John Moffet School,19122,Philadelphia,3,Pennsylvania,Philadelphia City SD,Public,5370,5370,John Moffet School,"Rodney Johnson
Sector District",District,Network 4,Network 4,District 7,K-5,Catchment,High School,224,233.0,0.0,3.6,25.0,43.3,5.4,0.5,22.3,24.1,14.7,74.1,72.1,87.0,42.9,72.1,23.0,,,,,60.6,40.8,39.4,32.0,61.8,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B5370%5D_SP_SPREE_SPOTlight.pdf
101685901,3/3/2025,Gallery Lessons,Adult + Self Guided,PreK-12 Free,Arts Academy at Benjamin Rush,19154-3516,Philadelphia,6,PA,Philadelphia City SD,Public,8040,8040,Arts Academy at Rush High School,"Latoyia Bailey
Sector District",District,Network 15,Network 15,District 10,9-12,Criteria,High School,583,591.0,0.0,8.8,23.2,19.7,6.4,0.5,41.5,8.1,5.3,52.8,76.3,87.5,45.4,76.3,1.0,99.3,49.6,60.6,80.3,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8040%5D_SP_SPREE_SPOTlight.pdf
101686001,3/3/2025,Gallery Lessons,10th Grade Student + Self-Guided,PreK-12 Free,Arts Academy at Benjamin Rush,19154-3516,Philadelphia,-5,PA,Philadelphia City SD,Public,8040,8040,Arts Academy at Rush High School,"Latoyia Bailey
Sector District",District,Network 15,Network 15,District 10,9-12,Criteria,High School,583,591.0,0.0,8.8,23.2,19.7,6.4,0.5,41.5,8.1,5.3,52.8,76.3,87.5,45.4,76.3,1.0,99.3,49.6,60.6,80.3,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8040%5D_SP_SPREE_SPOTlight.pdf
101686004,1/10/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Alexander K. McClure School,19140-2516,Philadelphia,4,PA,Philadelphia City SD,Public,7380,7380,Alexander K. McClure School,"Luis Garcia
Sector District",District,Network 8,Network 8,District 7,K-5,Catchment,High School,417,483.0,0.0,0.2,29.3,69.1,0.5,0.0,1.0,13.9,32.4,89.9,51.6,56.8,25.5,51.6,23.0,,,,,5.8,10.2,1.8,5.0,27.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7380%5D_SP_SPREE_SPOTlight.pdf
101686004,1/7/2025,Gallery Lessons,Adult,PreK-12 Free,Alexander K. McClure School,19140-2516,Philadelphia,6,PA,Philadelphia City SD,Public,7380,7380,Alexander K. McClure School,"Luis Garcia
Sector District",District,Network 8,Network 8,District 7,K-5,Catchment,High School,417,483.0,0.0,0.2,29.3,69.1,0.5,0.0,1.0,13.9,32.4,89.9,51.6,56.8,25.5,51.6,23.0,,,,,5.8,10.2,1.8,5.0,27.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7380%5D_SP_SPREE_SPOTlight.pdf
101686004,1/9/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Alexander K. McClure School,19140-2516,Philadelphia,4,PA,Philadelphia City SD,Public,7380,7380,Alexander K. McClure School,"Luis Garcia
Sector District",District,Network 8,Network 8,District 7,K-5,Catchment,High School,417,483.0,0.0,0.2,29.3,69.1,0.5,0.0,1.0,13.9,32.4,89.9,51.6,56.8,25.5,51.6,23.0,,,,,5.8,10.2,1.8,5.0,27.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7380%5D_SP_SPREE_SPOTlight.pdf
101686004,1/7/2025,Gallery Lessons,Adult,PreK-12 Free,OSP Alexander K. McClure School,19140-2516,Philadelphia,1,PA,Philadelphia City SD,Public,7380,7380,Alexander K. McClure School,"Luis Garcia
Sector District",District,Network 8,Network 8,District 7,K-5,Catchment,High School,417,483.0,0.0,0.2,29.3,69.1,0.5,0.0,1.0,13.9,32.4,89.9,51.6,56.8,25.5,51.6,23.0,,,,,5.8,10.2,1.8,5.0,27.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7380%5D_SP_SPREE_SPOTlight.pdf
101686101,12/9/2024,Gallery Lessons,Adult,PreK-12 Free,Central High School,,,3,,Philadelphia City SD,Public,6010,6010,Central High School,"Katharine Davis
Sector District",District,Network 15,Network 15,District 8,9-12,Criteria,High School,2288,2291.0,0.2,36.2,21.6,10.1,4.2,0.1,27.6,2.0,2.8,55.8,90.2,92.7,70.0,90.2,2.0,99.3,89.5,88.4,98.4,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B6010%5D_SP_SPREE_SPOTlight.pdf
101686201,10/21/2024,Gallery Lessons,Adult,PreK-12 Free,Mastery CS - Smedley Campus,19124-1359,Philadelphia,3,PA,Unaffiliated,Charter,3409,3409,Mastery Charter School at Smedley,Joel Boyd,Charter,Charters,Charters,District 7,K-6,Catchment,High School,782,797.0,0.4,0.3,61.1,31.1,4.1,0.3,2.8,28.3,5.9,98.3,,,41.8,72.3,,,,,,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B3409%5D_SP_SPREE_SPOTlight.pdf
101686206,10/16/2024,Gallery Lessons,Adult,PreK-12 Free,Julia R. Masterman School,19130-3913,Philadelphia,6,PA,Philadelphia City SD,Public,2140,2140,Julia R. Masterman High School,"Gordon Laurie
Sector District",District,Network 15,Network 15,District 5,5-12,Criteria,High School,1199,,0.0,27.5,16.6,8.0,7.8,0.3,39.8,,1.0,39.7,96.2,78.7,80.7,96.2,0.0,100.0,98.2,99.1,100.0,,94.3,,84.4,97.9,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2140%5D_SP_SPREE_SPOTlight.pdf
101686208,12/4/2024,Gallery Lessons,9th Grade Student + Special Exhibition,PreK-12 Free,Mastery CS - Shoemaker Campus,19050,Philadelphia,2,Pennsylvania,Unaffiliated,Charter,3383,3383,Mastery Charter School at Shoemaker,Derrick Cartwright,Charter,Charters,Charters,District 4,7-12,Citywide,High School,750,,6.5,0.3,87.6,2.8,2.0,0.1,0.7,,2.3,94.3,,,40.6,67.7,,,23.2,12.1,37.4,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B3383%5D_SP_SPREE_SPOTlight.pdf
101686304,2/25/2025,Gallery Lessons,Adult,PreK-12 Free,Penrose School,19153,Philadelphia,-2,Pennsylvania,Philadelphia City SD,Public,1440,1440,Penrose School,"Carol Trench
Sector District",District,Network 1,Network 1,District 2,K-8,Catchment,High School,377,427.0,0.3,5.0,81.7,6.6,4.8,0.0,1.6,36.3,11.7,84.6,53.2,88.4,31.6,53.2,0.0,,,,,27.0,25.4,16.2,8.8,35.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1440%5D_SP_SPREE_SPOTlight.pdf
101686304,2/27/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Penrose School,19153,Philadelphia,-1,Pennsylvania,Philadelphia City SD,Public,1440,1440,Penrose School,"Carol Trench
Sector District",District,Network 1,Network 1,District 2,K-8,Catchment,High School,377,427.0,0.3,5.0,81.7,6.6,4.8,0.0,1.6,36.3,11.7,84.6,53.2,88.4,31.6,53.2,0.0,,,,,27.0,25.4,16.2,8.8,35.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1440%5D_SP_SPREE_SPOTlight.pdf
101686304,2/28/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Penrose School,19153,Philadelphia,-1,Pennsylvania,Philadelphia City SD,Public,1440,1440,Penrose School,"Carol Trench
Sector District",District,Network 1,Network 1,District 2,K-8,Catchment,High School,377,427.0,0.3,5.0,81.7,6.6,4.8,0.0,1.6,36.3,11.7,84.6,53.2,88.4,31.6,53.2,0.0,,,,,27.0,25.4,16.2,8.8,35.4,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1440%5D_SP_SPREE_SPOTlight.pdf
101686506,1/10/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Alexander K. McClure School,19140-2516,Philadelphia,2,PA,Philadelphia City SD,Public,7380,7380,Alexander K. McClure School,"Luis Garcia
Sector District",District,Network 8,Network 8,District 7,K-5,Catchment,High School,417,483.0,0.0,0.2,29.3,69.1,0.5,0.0,1.0,13.9,32.4,89.9,51.6,56.8,25.5,51.6,23.0,,,,,5.8,10.2,1.8,5.0,27.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7380%5D_SP_SPREE_SPOTlight.pdf
101686506,1/8/2025,Gallery Lessons,Adult,PreK-12 Free,Alexander K. McClure School,19140-2516,Philadelphia,3,PA,Philadelphia City SD,Public,7380,7380,Alexander K. McClure School,"Luis Garcia
Sector District",District,Network 8,Network 8,District 7,K-5,Catchment,High School,417,483.0,0.0,0.2,29.3,69.1,0.5,0.0,1.0,13.9,32.4,89.9,51.6,56.8,25.5,51.6,23.0,,,,,5.8,10.2,1.8,5.0,27.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7380%5D_SP_SPREE_SPOTlight.pdf
101686506,1/9/2025,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Alexander K. McClure School,19140-2516,Philadelphia,2,PA,Philadelphia City SD,Public,7380,7380,Alexander K. McClure School,"Luis Garcia
Sector District",District,Network 8,Network 8,District 7,K-5,Catchment,High School,417,483.0,0.0,0.2,29.3,69.1,0.5,0.0,1.0,13.9,32.4,89.9,51.6,56.8,25.5,51.6,23.0,,,,,5.8,10.2,1.8,5.0,27.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7380%5D_SP_SPREE_SPOTlight.pdf
101686506,1/8/2025,Gallery Lessons,Adult,PreK-12 Free,OSP Alexander K. McClure School,19140-2516,Philadelphia,1,PA,Philadelphia City SD,Public,7380,7380,Alexander K. McClure School,"Luis Garcia
Sector District",District,Network 8,Network 8,District 7,K-5,Catchment,High School,417,483.0,0.0,0.2,29.3,69.1,0.5,0.0,1.0,13.9,32.4,89.9,51.6,56.8,25.5,51.6,23.0,,,,,5.8,10.2,1.8,5.0,27.6,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B7380%5D_SP_SPREE_SPOTlight.pdf
101686508,2/5/2025,Gallery Lessons,Adult,PreK-12 Free,John M. Patterson School,19142,Philadelphia,-3,Pennsylvania,Philadelphia City SD,Public,1400,1400,John M. Patterson School,,District,Network 1,Network 1,District 2,K-4,Catchment,High School,351,411.0,0.3,5.1,82.9,6.6,3.4,0.0,1.7,18.5,10.3,80.1,60.8,92.6,39.4,60.8,23.0,,,,,22.6,19.7,8.1,9.6,46.7,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B1400%5D_SP_SPREE_SPOTlight.pdf
101689687,11/11/2024,Gallery Lessons,Adult,PreK-12 Free,Swenson Arts and Technology High School,19114,Philadelphia,6,Pennsylvania,Philadelphia City SD,Public,8090,8090,Swenson Arts and Technology High School,"Judith Haughton
Sector District",District,Network 14,Network 14,District 10,9-12,Citywide,High School,843,847.0,0.2,8.7,22.5,29.3,7.4,0.2,31.7,17.8,13.6,73.0,55.8,87.3,28.9,55.8,3.0,96.7,23.0,24.4,49.7,,,,,,63.5,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8090%5D_SP_SPREE_SPOTlight.pdf
101689688,10/28/2024,Gallery Lessons,Adult,PreK-12 Free,Murrell Dobbins Career and Technical High School,19132,Philadelphia,3,Pennsylvania,Philadelphia City SD,Public,4060,4060,Murrell Dobbins Career and Technical Education High School,"Shervon Thompson
Sector District",District,Network 13,Network 13,District 5,9-12,Citywide,High School,766,786.0,0.0,0.4,89.3,6.8,2.6,0.0,0.9,18.9,2.0,90.3,35.2,81.0,13.9,35.2,23.0,84.3,0.6,5.8,15.3,,,,,,48.8,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B4060%5D_SP_SPREE_SPOTlight.pdf
101689694,10/28/2024,Gallery Lessons,Adult,PreK-12 Free,Northeast High School,19111,Philadelphia,4,Pennsylvania,Philadelphia City SD,Public,8020,8020,Northeast High School,"Omar Crowder
Sector District",District,Network 14,Network 14,District 10,9-12,Catchment,High School,3264,3573.0,0.4,24.2,24.1,32.4,3.7,0.3,14.8,9.2,34.7,72.3,55.7,87.6,29.7,55.7,120.0,82.8,25.7,36.7,55.7,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B8020%5D_SP_SPREE_SPOTlight.pdf
101689698,10/30/2024,Gallery Lessons,3rd Grade Student Partner + Special Exhibition,PreK-12 Free,Mastery Charter School at Mann,19131,Philadelphia,-5,Pennsylvania,Unaffiliated,Charter,3408,3408,Mastery Charter School at Mann,Joel Boyd,Charter,Charters,Charters,District 4,K-6,Catchment,High School,557,585.0,0.7,0.4,86.9,5.8,4.5,0.2,1.6,23.7,3.8,91.7,,,43.6,74.5,,,,,,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B3408%5D_SP_SPREE_SPOTlight.pdf
101689698,10/31/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Mastery Charter School at Mann,19131,Philadelphia,3,Pennsylvania,Unaffiliated,Charter,3408,3408,Mastery Charter School at Mann,Joel Boyd,Charter,Charters,Charters,District 4,K-6,Catchment,High School,557,585.0,0.7,0.4,86.9,5.8,4.5,0.2,1.6,23.7,3.8,91.7,,,43.6,74.5,,,,,,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B3408%5D_SP_SPREE_SPOTlight.pdf
101689698,11/1/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Mastery Charter School at Mann,19131,Philadelphia,3,Pennsylvania,Unaffiliated,Charter,3408,3408,Mastery Charter School at Mann,Joel Boyd,Charter,Charters,Charters,District 4,K-6,Catchment,High School,557,585.0,0.7,0.4,86.9,5.8,4.5,0.2,1.6,23.7,3.8,91.7,,,43.6,74.5,,,,,,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B3408%5D_SP_SPREE_SPOTlight.pdf
101691601,2/10/2025,Gallery Lessons,Adult,PreK-12,Radnor MS,19087-4121,Wayne,5,PA,Radnor Township SD,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101691611,1/27/2025,Gallery Lessons,Adult,PreK-12 Free,Benjamin Franklin High School,19130,Philadelphia,-3,Pennsylvania,Philadelphia City SD,Public,2010,2010,Benjamin Franklin High School,"Khailiah Canada
Sector District",District,Network 13,Network 13,District 5,9-12,Catchment,High School,545,657.0,0.0,2.6,69.2,20.7,4.2,0.0,3.3,32.1,16.7,82.2,31.7,81.6,15.5,31.7,25.0,80.3,5.6,7.9,17.7,,,,,,36.0,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2010%5D_SP_SPREE_SPOTlight.pdf
101691701,11/11/2024,Gallery Lessons,9th Grade Student + Special Exhibition,PreK-12 Free,Julia R. Masterman School,19130-3913,Philadelphia,-3,PA,Philadelphia City SD,Public,2140,2140,Julia R. Masterman High School,"Gordon Laurie
Sector District",District,Network 15,Network 15,District 5,5-12,Criteria,High School,1199,,0.0,27.5,16.6,8.0,7.8,0.3,39.8,,1.0,39.7,96.2,78.7,80.7,96.2,0.0,100.0,98.2,99.1,100.0,,94.3,,84.4,97.9,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B2140%5D_SP_SPREE_SPOTlight.pdf
101691810,10/29/2024,Gallery Lessons,3rd Grade Student Partner + Special Exhibition,PreK-12 Free,Mastery Charter School at Mann,19131,Philadelphia,-7,Pennsylvania,Unaffiliated,Charter,3408,3408,Mastery Charter School at Mann,Joel Boyd,Charter,Charters,Charters,District 4,K-6,Catchment,High School,557,585.0,0.7,0.4,86.9,5.8,4.5,0.2,1.6,23.7,3.8,91.7,,,43.6,74.5,,,,,,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B3408%5D_SP_SPREE_SPOTlight.pdf
101691810,10/31/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Mastery Charter School at Mann,19131,Philadelphia,3,Pennsylvania,Unaffiliated,Charter,3408,3408,Mastery Charter School at Mann,Joel Boyd,Charter,Charters,Charters,District 4,K-6,Catchment,High School,557,585.0,0.7,0.4,86.9,5.8,4.5,0.2,1.6,23.7,3.8,91.7,,,43.6,74.5,,,,,,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B3408%5D_SP_SPREE_SPOTlight.pdf
101691810,11/1/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Mastery Charter School at Mann,19131,Philadelphia,3,Pennsylvania,Unaffiliated,Charter,3408,3408,Mastery Charter School at Mann,Joel Boyd,Charter,Charters,Charters,District 4,K-6,Catchment,High School,557,585.0,0.7,0.4,86.9,5.8,4.5,0.2,1.6,23.7,3.8,91.7,,,43.6,74.5,,,,,,,,,,,,https://cdn.philasd.org/offices/performance/SPREE_Files/2023-2024/Reports/%5B3408%5D_SP_SPREE_SPOTlight.pdf
101691812,10/10/2024,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Waldron Mercy Academy,19066,Merion Station,3,Pennsylvania,Archdiocese of Philadelphia,Archdiocese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
